step_idx,depth_m,observed_tqa_knm,baseline_tqa_knm,swob_kn,rpm,hkld_kn,sppa_kpa,residual_knm,drift_knm,slew_knm,token,r_norm,delta_norm,sigma_norm
1194,1797.00,10.846544,12.154908,13.0333,129.33,1300.9269,24514.4475,-1.308364,-0.556563,-0.027116,Nominal,-0.163546,-0.185521,-0.001356
1195,1797.50,11.321080,12.154908,15.3241,129.50,1300.6600,24508.3801,-0.833828,-0.661639,0.949073,Nominal,-0.104229,-0.220546,0.047454
1196,1798.00,11.443103,12.154908,15.3464,129.51,1297.2349,24475.8368,-0.711804,-0.801966,0.244047,Nominal,-0.088976,-0.267322,0.012202
1197,1798.50,11.361754,12.154908,16.4139,129.53,1298.5693,24495.0732,-0.793153,-0.994492,-0.162698,Nominal,-0.099144,-0.331497,-0.008135
1198,1799.00,11.666813,12.154908,16.2805,129.61,1297.1014,24499.9340,-0.488094,-1.092111,0.610118,Nominal,-0.061012,-0.364037,0.030506
1199,1799.50,11.388871,12.154908,16.1915,129.26,1298.3914,24478.3879,-0.766037,-1.229049,-0.555885,Nominal,-0.095755,-0.409683,-0.027794
1200,1800.00,11.334638,12.154908,16.1026,129.74,1298.3024,24508.4490,-0.820270,-1.117872,-0.108465,Nominal,-0.102534,-0.372624,-0.005423
1201,1800.50,11.727825,12.154908,17.0812,129.54,1296.3007,24498.1069,-0.427083,-0.926702,0.786374,Nominal,-0.053385,-0.308901,0.039319
1202,1801.00,11.321080,12.154908,15.6800,129.50,1297.9021,24465.1499,-0.833828,-0.827727,-0.813491,Nominal,-0.104229,-0.275909,-0.040675
1203,1801.50,11.253289,12.154908,23.3532,129.52,1298.7028,24459.2894,-0.901619,-0.788408,-0.135582,Nominal,-0.112702,-0.262803,-0.006779
1204,1802.00,14.547927,12.168466,26.5114,129.32,1295.5001,24658.9616,2.379460,-0.419626,6.562159,Nominal,0.297433,-0.139875,0.328108
1205,1802.50,13.293795,12.182024,20.4841,129.54,1302.0612,24668.8900,1.111771,-0.225066,-2.535380,Nominal,0.138971,-0.075022,-0.126769
1206,1803.00,13.232783,12.195582,22.7749,129.14,1302.3503,24664.7532,1.037201,-0.050165,-0.149140,Nominal,0.129650,-0.016722,-0.007457
1207,1803.50,13.029410,12.202362,22.1966,129.53,1301.6386,24651.3773,0.827049,0.111855,-0.420304,Nominal,0.103381,0.037285,-0.021015
1208,1804.00,12.704014,12.205751,21.3070,129.34,1302.3058,24629.0383,0.498263,0.210491,-0.657572,Nominal,0.062283,0.070164,-0.032879
1209,1804.50,12.453188,12.209141,21.0623,129.80,1301.6164,24664.2705,0.244047,0.311499,-0.508432,Nominal,0.030506,0.103833,-0.025422
1210,1805.00,12.554874,12.222699,20.8177,129.20,1301.7276,24670.8895,0.332175,0.426744,0.176256,Nominal,0.041522,0.142248,0.008813
1211,1805.50,12.351502,12.229478,18.5491,129.59,1304.4855,24705.3633,0.122024,0.481654,-0.420304,Nominal,0.015253,0.160551,-0.021015
1212,1806.00,12.012547,12.229478,20.0170,129.70,1303.4179,24670.3724,-0.216931,0.543344,-0.677909,Nominal,-0.027116,0.181115,-0.033895
1213,1806.50,13.354807,12.229478,28.7355,129.72,1295.6335,24679.0943,1.125329,0.746039,2.684520,Nominal,0.140666,0.248680,0.134226
1214,1807.00,13.910692,12.249815,26.4669,129.52,1298.3024,24656.7552,1.660877,0.674180,1.071096,Nominal,0.207610,0.224727,0.053555
1215,1807.50,13.937809,12.270152,19.9725,129.70,1301.3272,24699.9164,1.667656,0.729769,0.013558,Nominal,0.208457,0.243256,0.000678
1216,1808.00,12.568432,12.270152,18.8160,129.91,1303.8850,24711.5341,0.298280,0.655877,-2.738752,Nominal,0.037285,0.218626,-0.136938
1217,1808.50,11.876965,12.270152,19.3053,129.40,1304.6634,24671.6479,-0.393187,0.533853,-1.382934,Nominal,-0.049148,0.177951,-0.069147
1218,1809.00,12.446409,12.276932,21.8408,129.60,1302.7951,24707.7075,0.169477,0.500975,1.125329,Nominal,0.021185,0.166992,0.056266
1219,1809.50,12.961620,12.276932,29.5807,129.58,1298.4804,24711.4996,0.684688,0.545039,1.030422,Nominal,0.085586,0.181680,0.051521
1220,1810.00,13.524284,12.290490,26.2000,129.19,1296.9902,24663.8568,1.233794,0.635201,1.098213,Nominal,0.154224,0.211734,0.054911
1221,1810.50,13.314132,12.304048,24.1094,129.54,1298.6138,24710.3275,1.010084,0.724007,-0.447420,Nominal,0.126261,0.241336,-0.022371
1222,1811.00,12.826038,12.310827,22.1521,130.04,1302.3948,24639.0357,0.515211,0.797221,-0.989747,Nominal,0.064401,0.265740,-0.049487
1223,1811.50,12.134571,12.310827,22.3523,129.72,1301.4384,24688.7814,-0.176256,0.667062,-1.382934,Nominal,-0.022032,0.222354,-0.069147
1224,1812.00,12.446409,12.310827,23.0863,129.75,1301.6831,24680.2664,0.135582,0.514533,0.623676,Nominal,0.016948,0.171511,0.031184
1225,1812.50,12.215920,12.310827,21.0846,129.52,1301.8165,24670.7516,-0.094907,0.338277,-0.460978,Nominal,-0.011863,0.112759,-0.023049
1226,1813.00,12.500641,12.317606,20.2839,130.00,1302.0389,24627.9352,0.183035,0.326752,0.555885,Nominal,0.022879,0.108917,0.027794
1227,1813.50,12.581991,12.331164,22.5080,129.26,1301.5941,24704.8462,0.250826,0.391153,0.135582,Nominal,0.031353,0.130384,0.006779
1228,1814.00,12.731131,12.331164,26.2000,129.16,1298.1690,24630.2104,0.399966,0.414202,0.298280,Nominal,0.049996,0.138067,0.014914
1229,1814.50,12.554874,12.337943,26.1111,129.70,1296.6566,24715.0159,0.216931,0.367427,-0.366071,Nominal,0.027116,0.122476,-0.018304
1230,1815.00,12.717572,12.337943,30.3146,129.48,1294.8996,24189.6354,0.379629,0.282010,0.325396,Nominal,0.047454,0.094003,0.016270
1231,1815.50,12.988736,12.344722,24.9100,129.91,1297.3238,22977.7439,0.644014,0.245403,0.528769,Nominal,0.080502,0.081801,0.026438
1232,1816.00,12.378618,12.351502,27.8903,129.82,1298.0800,22783.5876,0.027116,0.196594,-1.233794,Nominal,0.003390,0.065531,-0.061690
1233,1816.50,13.070085,12.351502,22.5525,129.86,1296.2563,22605.1513,0.718584,0.286078,1.382934,Nominal,0.089823,0.095359,0.069147
1234,1817.00,13.253120,12.358281,24.2650,129.38,1297.8799,22394.6888,0.894840,0.362003,0.352513,Nominal,0.111855,0.120668,0.017626
1235,1817.50,12.310827,12.358281,23.6201,129.64,1298.4359,22375.5558,-0.047454,0.366749,-1.884587,Nominal,-0.005932,0.122250,-0.094229
1236,1818.00,12.378618,12.365060,24.5542,129.49,1299.5479,24685.6443,0.013558,0.349801,0.122024,Nominal,0.001695,0.116600,0.006101
1237,1818.50,12.344722,12.365060,21.7073,129.15,1301.1271,24712.2925,-0.020337,0.322685,-0.067791,Nominal,-0.002542,0.107562,-0.003390
1238,1819.00,12.392176,12.368449,22.4635,129.50,1300.9714,24725.0133,0.023727,0.285061,0.088128,Nominal,0.002966,0.095020,0.004406
1239,1819.50,12.324385,12.368449,24.2873,130.00,1298.8362,24709.1554,-0.044064,0.258961,-0.135582,Nominal,-0.005508,0.086320,-0.006779
1240,1820.00,12.893829,12.368449,24.6876,129.00,1298.6138,24686.8164,0.525379,0.273536,1.138887,Nominal,0.065672,0.091179,0.056944
1241,1820.50,11.849849,12.368449,23.3532,129.32,1301.0159,24700.9506,-0.518600,0.157275,-2.087960,Nominal,-0.064825,0.052425,-0.104398
1242,1821.00,12.541316,12.375228,21.4404,129.05,1301.1938,24674.0611,0.166088,0.171172,1.369376,Nominal,0.020761,0.057057,0.068469
1243,1821.50,12.717572,12.378618,23.7535,129.75,1300.8379,24713.1544,0.338954,0.133209,0.345734,Nominal,0.042369,0.044403,0.017287
1244,1822.00,12.859933,12.378618,21.3959,129.51,1300.6600,24684.3343,0.481315,0.091857,0.284722,Nominal,0.060164,0.030619,0.014236
1245,1822.50,12.880271,12.385397,24.9990,129.50,1299.6369,24773.8282,0.494874,0.146089,0.027116,Nominal,0.061859,0.048696,0.001356
1246,1823.00,12.514200,12.385397,23.3532,130.00,1299.9038,24687.7127,0.128803,0.157614,-0.732142,Nominal,0.016100,0.052538,-0.036607
1247,1823.50,12.093896,12.378618,23.1752,129.67,1299.8148,24680.8869,-0.284722,0.131175,-0.827049,Nominal,-0.035590,0.043725,-0.041352
1248,1824.00,12.554874,12.378618,22.2411,129.25,1300.3709,24689.6088,0.176256,0.146428,0.921956,Nominal,0.022032,0.048809,0.046098
1249,1824.50,12.215920,12.378618,24.2873,129.19,1299.5479,24734.1834,-0.162698,0.134565,-0.677909,Nominal,-0.020337,0.044855,-0.033895
1250,1825.00,11.836291,12.378618,19.1274,130.00,1304.7524,24741.6987,-0.542327,0.027794,-0.759258,Nominal,-0.067791,0.009265,-0.037963
1251,1825.50,11.836291,12.378618,20.9956,129.43,1301.7721,24666.8216,-0.542327,0.025422,0.000000,Nominal,-0.067791,0.008474,0.000000
1252,1826.00,11.931198,12.378618,21.2180,129.53,1301.9722,24646.4131,-0.447420,-0.035929,0.189815,Nominal,-0.055927,-0.011976,0.009491
1253,1826.50,11.605802,12.378618,19.3942,129.88,1302.7951,24704.6049,-0.772816,-0.147106,-0.650793,Nominal,-0.096602,-0.049035,-0.032540
1254,1827.00,11.795616,12.375228,18.2822,129.15,1305.7755,24679.1632,-0.579612,-0.253199,0.386408,Nominal,-0.072452,-0.084400,0.019320
1255,1827.50,11.592243,12.368449,20.3506,129.14,1303.4401,24711.6720,-0.776206,-0.380307,-0.393187,Nominal,-0.097026,-0.126769,-0.019659
1256,1828.00,12.080338,12.368449,20.9511,129.00,1302.5283,24715.0159,-0.288111,-0.421998,0.976189,Nominal,-0.036014,-0.140666,0.048809
1257,1828.50,11.809174,12.368449,22.9528,129.28,1302.3058,24688.3332,-0.559275,-0.449454,-0.542327,Nominal,-0.069909,-0.149818,-0.027116
1258,1829.00,12.446409,12.375228,20.5953,129.47,1301.0603,24718.0496,0.071180,-0.459961,1.260911,Nominal,0.008898,-0.153320,0.063046
1259,1829.50,11.693930,12.368449,17.9931,135.74,1305.5753,24732.4942,-0.674519,-0.511143,-1.491400,Nominal,-0.084315,-0.170381,-0.074570
1260,1830.00,11.009242,12.368449,16.4584,139.75,1307.7327,24636.0020,-1.359207,-0.592831,-1.369376,Nominal,-0.169901,-0.197610,-0.068469
1261,1830.50,11.334638,12.365060,14.5902,139.35,1307.9551,24729.3570,-1.030422,-0.641641,0.657572,Nominal,-0.128803,-0.213880,0.032879
1262,1831.00,11.415987,12.365060,16.5251,139.28,1307.3546,24677.5085,-0.949073,-0.691806,0.162698,Nominal,-0.118634,-0.230602,0.008135
1263,1831.50,11.456662,12.365060,16.1470,139.53,1306.9765,24680.6800,-0.908398,-0.705364,0.081349,Nominal,-0.113550,-0.235121,0.004067
1264,1832.00,11.361754,12.365060,16.9032,139.48,1307.2879,24697.8480,-1.003305,-0.747734,-0.189815,Nominal,-0.125413,-0.249245,-0.009491
1265,1832.50,11.470220,12.365060,15.5243,139.53,1307.3323,24698.3996,-0.894840,-0.759597,0.216931,Nominal,-0.111855,-0.253199,0.010847
1266,1833.00,11.348196,12.358281,16.3250,139.60,1306.4204,24671.7169,-1.010084,-0.831794,-0.230489,Nominal,-0.126261,-0.277265,-0.011524
1267,1833.50,11.741383,12.351502,17.5705,139.47,1306.2203,24698.8822,-0.610118,-0.836879,0.799933,Nominal,-0.076265,-0.278960,0.039997
1268,1834.00,11.510894,12.351502,15.0350,139.45,1307.8661,24683.4380,-0.840607,-0.928057,-0.460978,Nominal,-0.105076,-0.309352,-0.023049
1269,1834.50,11.199056,12.351502,15.6577,139.91,1307.2656,24717.5670,-1.152445,-0.975850,-0.623676,Nominal,-0.144056,-0.325283,-0.031184
1270,1835.00,11.361754,12.351502,16.9477,139.53,1307.7327,24661.7884,-0.989747,-0.938904,0.325396,Nominal,-0.123718,-0.312968,0.016270
1271,1835.50,11.280405,12.351502,14.9460,139.33,1307.9106,24776.8619,-1.071096,-0.942971,-0.162698,Nominal,-0.133887,-0.314324,-0.008135
1272,1836.00,11.483778,12.351502,18.2377,139.47,1307.5547,24635.5883,-0.867723,-0.934836,0.406745,Nominal,-0.108465,-0.311612,0.020337
1273,1836.50,11.138044,12.348112,17.0812,139.44,1306.3092,24698.5375,-1.210068,-0.965003,-0.684688,Nominal,-0.151258,-0.321668,-0.034234
1274,1837.00,11.388871,12.341333,14.9015,139.56,1307.9551,24725.7028,-0.952462,-0.959919,0.515211,Nominal,-0.119058,-0.319973,0.025761
1275,1837.50,11.687151,12.341333,15.4798,139.98,1308.0885,24710.6033,-0.654182,-0.935853,0.596560,Nominal,-0.081773,-0.311951,0.029828
1276,1838.00,10.649950,12.341333,12.6997,139.40,1309.8456,24692.8493,-1.691383,-1.003983,-2.074401,Nominal,-0.211423,-0.334661,-0.103720
1277,1838.50,11.307522,12.331164,16.5919,139.21,1307.3323,24735.4244,-1.023643,-1.045336,1.335481,Nominal,-0.127955,-0.348445,0.066774
1278,1839.00,11.876965,12.317606,16.2805,140.00,1306.7541,24666.4768,-0.440641,-1.005339,1.166003,Nominal,-0.055080,-0.335113,0.058300
1279,1839.50,11.307522,12.310827,14.9905,139.78,1308.5334,24710.8791,-1.003305,-0.990425,-1.125329,Nominal,-0.125413,-0.330142,-0.056266
1280,1840.00,11.666813,12.304048,15.9246,139.48,1307.9996,24701.6746,-0.637234,-0.955174,0.732142,Nominal,-0.079654,-0.318391,0.036607
1281,1840.50,11.538011,12.283711,14.9905,139.51,1308.1775,24653.5147,-0.745700,-0.922634,-0.216931,Nominal,-0.093212,-0.307545,-0.010847
1282,1841.00,10.249984,12.249815,12.0992,139.49,1312.6702,24671.2342,-1.999831,-1.035845,-2.508263,Nominal,-0.249979,-0.345282,-0.125413
1283,1841.50,10.019495,12.249815,11.4764,139.48,1311.3357,24687.3680,-2.230321,-1.137870,-0.460978,Nominal,-0.278790,-0.379290,-0.023049
1284,1842.00,9.782226,12.249815,4.3815,139.44,1323.3459,25123.1511,-2.467589,-1.289383,-0.474536,Nominal,-0.308449,-0.429794,-0.023727
1285,1842.50,10.548264,12.249815,4.5817,139.63,1327.0380,25254.2549,-1.701552,-1.394120,1.532074,Nominal,-0.212694,-0.464707,0.076604
1286,1843.00,10.399124,12.222699,4.2703,139.54,1328.4614,25250.5317,-1.823575,-1.407339,-0.244047,Nominal,-0.227947,-0.469113,-0.012202
1287,1843.50,11.388871,12.215920,12.4550,139.58,1319.4760,25238.4659,-0.827049,-1.387680,1.993052,Nominal,-0.103381,-0.462560,0.099653
1288,1844.00,12.202362,12.215920,14.6346,139.54,1317.5188,25235.2943,-0.013558,-1.344971,1.626982,Nominal,-0.001695,-0.448324,0.081349
1289,1844.50,12.243036,12.215920,15.6577,139.07,1315.7395,25211.2316,0.027116,-1.241929,0.081349,Nominal,0.003390,-0.413976,0.004067
1290,1845.00,12.039663,12.209141,17.0367,139.86,1316.5402,25276.1802,-0.169477,-1.195154,-0.393187,Nominal,-0.021185,-0.398385,-0.019659
1291,1845.50,11.998989,12.202362,18.3267,139.40,1314.6719,25280.9031,-0.203373,-1.140921,-0.067791,Nominal,-0.025422,-0.380307,-0.003390
1292,1846.00,12.188803,12.202362,15.9246,139.00,1315.2502,25250.1181,-0.013558,-0.942293,0.379629,Nominal,-0.001695,-0.314098,0.018981
1293,1846.50,11.673593,12.202362,14.7681,139.50,1317.0295,25317.2730,-0.528769,-0.772138,-1.030422,Nominal,-0.066096,-0.257379,-0.051521
1294,1847.00,11.802395,12.202362,13.5893,139.50,1317.9413,25301.7253,-0.399966,-0.565376,0.257605,Nominal,-0.049996,-0.188459,0.012880
1295,1847.50,11.876965,12.195582,15.8802,139.35,1316.3622,25332.5104,-0.318617,-0.427083,0.162698,Nominal,-0.039827,-0.142361,0.008135
1296,1848.00,11.890523,12.188803,15.2574,139.47,1317.6522,25256.1165,-0.298280,-0.274553,0.040675,Nominal,-0.037285,-0.091518,0.002034
1297,1848.50,11.565127,12.175245,14.9905,139.46,1317.7412,25277.4902,-0.610118,-0.252860,-0.623676,Nominal,-0.076265,-0.084287,-0.031184
1298,1849.00,11.883744,12.175245,15.0572,139.55,1317.3631,25252.7725,-0.291501,-0.280654,0.637234,Nominal,-0.036438,-0.093551,0.031862
1299,1849.50,12.026105,12.175245,15.7022,140.00,1315.8284,25242.3270,-0.149140,-0.298280,0.284722,Nominal,-0.018642,-0.099427,0.014236
1300,1850.00,11.890523,12.154908,15.5243,139.48,1317.2519,25284.7297,-0.264384,-0.307771,-0.230489,Nominal,-0.033048,-0.102590,-0.011524
1301,1850.50,11.666813,12.141350,15.2352,139.53,1317.3186,25270.3542,-0.474536,-0.334887,-0.420304,Nominal,-0.059317,-0.111629,-0.021015
1302,1851.00,11.754942,12.141350,15.4798,139.00,1316.9850,25229.1580,-0.386408,-0.372172,0.176256,Nominal,-0.048301,-0.124057,0.008813
1303,1851.50,12.107454,12.141350,16.6808,139.43,1315.3391,25293.0724,-0.033895,-0.322685,0.705025,Nominal,-0.004237,-0.107562,0.035251
1304,1852.00,11.836291,12.141350,16.3250,139.34,1316.5846,25243.9817,-0.305059,-0.313194,-0.542327,Nominal,-0.038132,-0.104398,-0.027116
1305,1852.50,11.605802,12.141350,14.5902,139.13,1316.0731,25270.8023,-0.535548,-0.334887,-0.460978,Nominal,-0.066944,-0.111629,-0.023049
1306,1853.00,11.917640,12.141350,15.3908,139.34,1316.7626,25250.8075,-0.223710,-0.327430,0.623676,Nominal,-0.027964,-0.109143,0.031184
1307,1853.50,11.876965,12.127792,14.1898,139.54,1316.3622,25227.5033,-0.250826,-0.291501,-0.054233,Nominal,-0.031353,-0.097167,-0.002712
1308,1854.00,12.188803,12.141350,15.9246,139.54,1316.2288,25252.2554,0.047454,-0.257605,0.596560,Nominal,0.005932,-0.085868,0.029828
1309,1854.50,11.931198,12.127792,16.6808,139.51,1314.8943,25260.9083,-0.196594,-0.262351,-0.488094,Nominal,-0.024574,-0.087450,-0.024405
1310,1855.00,12.148129,12.127792,16.1915,139.32,1315.6060,25279.8345,0.020337,-0.233879,0.433862,Nominal,0.002542,-0.077960,0.021693
1311,1855.50,11.646476,12.121012,15.5243,139.48,1316.0508,25259.6328,-0.474536,-0.233879,-0.989747,Nominal,-0.059317,-0.077960,-0.049487
1312,1856.00,11.517673,12.121012,15.9691,139.29,1315.8062,25283.4542,-0.603339,-0.255572,-0.257605,Nominal,-0.075417,-0.085191,-0.012880
1313,1856.50,11.565127,12.121012,16.7253,139.46,1315.6505,25273.2155,-0.555885,-0.307771,0.094907,Nominal,-0.069486,-0.102590,0.004745
1314,1857.00,11.592243,12.121012,19.5722,139.32,1312.3143,25290.1076,-0.528769,-0.330142,0.054233,Nominal,-0.066096,-0.110047,0.002712
1315,1857.50,12.039663,12.121012,18.2822,139.00,1313.7378,25324.2367,-0.081349,-0.284722,0.894840,Nominal,-0.010169,-0.094907,0.044742
1316,1858.00,11.863407,12.121012,19.6611,139.00,1312.4478,25258.9089,-0.257605,-0.288111,-0.352513,Nominal,-0.032201,-0.096037,-0.017626
1317,1858.50,11.551569,12.114233,17.7929,139.50,1314.3605,25287.2808,-0.562664,-0.319295,-0.610118,Nominal,-0.070333,-0.106432,-0.030506
1318,1859.00,12.148129,12.114233,17.3036,139.50,1313.6488,25291.5555,0.033895,-0.320651,1.193120,Nominal,0.004237,-0.106884,0.059656
1319,1859.50,11.876965,12.107454,19.2163,140.00,1313.1150,25280.9721,-0.230489,-0.324040,-0.528769,Nominal,-0.028811,-0.108013,-0.026438
1320,1860.00,11.876965,12.100675,19.0829,139.46,1312.4923,25282.7303,-0.223710,-0.348445,0.013558,Nominal,-0.027964,-0.116148,0.000678
1321,1860.50,11.782058,12.100675,15.3908,139.41,1315.6060,25296.1750,-0.318617,-0.332853,-0.189815,Nominal,-0.039827,-0.110951,-0.009491
1322,1861.00,11.931198,12.100675,15.3464,139.50,1315.2057,25334.5788,-0.169477,-0.289467,0.298280,Nominal,-0.021185,-0.096489,0.014914
1323,1861.50,11.883744,12.100675,15.1017,139.00,1316.0286,25258.8744,-0.216931,-0.255572,-0.094907,Nominal,-0.027116,-0.085191,-0.004745
1324,1862.00,11.863407,12.100675,18.0153,139.55,1314.2271,25299.2777,-0.237268,-0.226422,-0.040675,Nominal,-0.029659,-0.075474,-0.002034
1325,1862.50,11.782058,12.087117,18.9494,139.36,1314.0936,25267.1481,-0.305059,-0.248793,-0.135582,Nominal,-0.038132,-0.082931,-0.006779
1326,1863.00,11.795616,12.080338,18.6158,139.48,1313.8267,25310.7230,-0.284722,-0.251504,0.040675,Nominal,-0.035590,-0.083835,0.002034
1327,1863.50,11.700709,12.060001,17.2146,139.16,1313.6488,25303.5524,-0.359292,-0.231167,-0.149140,Nominal,-0.044911,-0.077056,-0.007457
1328,1864.00,11.700709,12.039663,18.2822,139.30,1313.2929,25335.8199,-0.338954,-0.268452,0.040675,Nominal,-0.042369,-0.089484,0.002034
1329,1864.50,11.443103,12.039663,17.7929,139.75,1314.4495,25302.1735,-0.596560,-0.305059,-0.515211,Nominal,-0.074570,-0.101686,-0.025761
1330,1865.00,11.734604,12.032884,16.8143,139.39,1315.2279,25343.7833,-0.298280,-0.312516,0.596560,Nominal,-0.037285,-0.104172,0.029828
1331,1865.50,11.348196,12.019326,16.1915,139.60,1315.6060,25269.5613,-0.671130,-0.347767,-0.745700,Nominal,-0.083891,-0.115922,-0.037285
1332,1866.00,11.795616,12.005768,16.1915,139.38,1315.5615,25307.4824,-0.210152,-0.351835,0.921956,Nominal,-0.026269,-0.117278,0.046098
1333,1866.50,11.402429,11.992210,17.1479,139.28,1315.2724,25261.5634,-0.589781,-0.389120,-0.759258,Nominal,-0.073723,-0.129707,-0.037963
1334,1867.00,11.510894,11.958314,15.3464,139.00,1316.8960,25314.8598,-0.447420,-0.410135,0.284722,Nominal,-0.055927,-0.136712,0.014236
1335,1867.50,11.727825,11.931198,17.4815,139.49,1314.7164,25344.7831,-0.203373,-0.399966,0.488094,Nominal,-0.025422,-0.133322,0.024405
1336,1868.00,11.795616,11.931198,18.6825,139.96,1313.5154,25277.5592,-0.135582,-0.385052,0.135582,Nominal,-0.016948,-0.128351,0.006779
1337,1868.50,11.578685,11.924419,18.9049,139.50,1312.2476,24552.8857,-0.345734,-0.383696,-0.420304,Nominal,-0.043217,-0.127899,-0.021015
1338,1869.00,14.154739,11.924419,43.4591,139.04,1289.0057,23759.3336,2.230321,-0.126769,5.152108,Nominal,0.278790,-0.042256,0.257605
1339,1869.50,12.622665,11.924419,19.8391,139.58,1311.0688,23226.8515,0.698246,0.002712,-3.064149,Nominal,0.087281,0.000904,-0.153207
1340,1870.00,12.066780,11.924419,15.8802,139.49,1313.0261,23125.9812,0.142361,0.046776,-1.111771,Nominal,0.017795,0.015592,-0.055589
1341,1870.50,11.646476,11.904082,17.5038,139.63,1313.8490,23059.6881,-0.257605,0.088128,-0.799933,Nominal,-0.032201,0.029376,-0.039997
1342,1871.00,11.795616,11.890523,19.5722,139.69,1312.4033,23438.5895,-0.094907,0.099653,0.325396,Nominal,-0.011863,0.033218,0.016270
1343,1871.50,11.727825,11.887134,21.0401,139.51,1311.3357,25291.1419,-0.159309,0.142700,-0.128803,Nominal,-0.019914,0.047567,-0.006440
1344,1872.00,11.937977,11.887134,19.5055,140.00,1312.7592,25336.0612,0.050843,0.192526,0.420304,Nominal,0.006355,0.064175,0.021015
1345,1872.50,11.809174,11.887134,19.8836,139.55,1312.2254,25388.8406,-0.077960,0.205067,-0.257605,Nominal,-0.009745,0.068356,-0.012880
1346,1873.00,12.039663,11.890523,19.0384,139.00,1313.3819,25322.8577,0.149140,0.233540,0.454199,Nominal,0.018642,0.077847,0.022710
1347,1873.50,11.822733,11.887134,19.8836,139.47,1311.4247,25394.2874,-0.064401,0.261673,-0.427083,Nominal,-0.008050,0.087224,-0.021354
