depth_m,well,TQA,SWOB,RPM,HKLD,SPPA,baseline_TQA,baseline_SWOB,baseline_RPM,baseline_HKLD,baseline_SPPA
1216.5,Equinor-Volve-15/9-F-15,0.27116358966628,21.084570456334767,0.0,1150.5325207871283,243.591775167638,0.27116358966628,21.129052672487372,0.0,1149.5539120317708,237.662283895513
1217.0,Equinor-Volve-15/9-F-15,0.27116358966628,20.973364915953255,0.0,1150.4880385709757,216.63327415135,0.27116358966628,21.084570456334767,0.0,1149.5539120317708,237.662283895513
1217.5,Equinor-Volve-15/9-F-15,0.27116358966628,21.395945969403005,0.0,1149.7763231125339,216.63327415135,0.27116358966628,21.129052672487372,0.0,1149.576153139847,237.662283895513
1218.0,Equinor-Volve-15/9-F-15,0.27116358966628,20.995606024029556,0.0,1150.4435563548232,216.63327415135,0.27116358966628,21.084570456334767,0.0,1149.5983942479236,237.662283895513
1218.5,Equinor-Volve-15/9-F-15,0.27116358966628,20.59526607865611,0.0,1150.8883785163491,216.63327415135,0.27116358966628,21.04008824018216,0.0,1149.6651175721524,237.2141246714575
1219.0,Equinor-Volve-15/9-F-15,0.27116358966628,22.063179211692077,0.0,1149.2870187348553,243.24703730298,0.27116358966628,21.084570456334767,0.0,1149.5983942479236,237.662283895513
1219.5,Equinor-Volve-15/9-F-15,0.27116358966628,21.573874834013424,0.0,1149.9542519771444,243.24703730298,0.27116358966628,21.129052672487372,0.0,1149.6651175721524,237.662283895513
1220.0,Equinor-Volve-15/9-F-15,0.27116358966628,23.709021209338463,0.0,1150.132180841755,243.24703730298,0.27116358966628,21.173534888639978,0.0,1149.7318408963813,237.662283895513
1220.5,Equinor-Volve-15/9-F-15,0.27116358966628,23.397645696270228,0.0,1148.7309910329477,243.24703730298,0.27116358966628,21.173534888639978,0.0,1149.6651175721524,237.662283895513
1221.0,Equinor-Volve-15/9-F-15,0.257605410182966,21.040088240182165,0.0,1150.5770030032809,239.385973218805,0.27116358966628,21.173534888639978,0.0,1149.7318408963813,237.662283895513
1221.5,Equinor-Volve-15/9-F-15,0.244047230699652,20.550783862503508,0.0,1150.799414084044,235.524909134631,0.27116358966628,21.129052672487372,0.0,1149.7540820044576,237.662283895513
1222.0,Equinor-Volve-15/9-F-15,0.244047230699652,20.461819430198297,0.0,1150.8438963001965,235.524909134631,0.27116358966628,21.084570456334767,0.0,1149.7763231125339,237.662283895513
1222.5,Equinor-Volve-15/9-F-15,0.284721769149594,23.041787967049387,0.0,1144.8832793357474,235.524909134631,0.27116358966628,21.129052672487372,0.0,1149.7540820044576,237.662283895513
1223.0,Equinor-Volve-15/9-F-15,0.284721769149594,20.995606024029556,0.0,1148.4863388441086,214.151161525809,0.27116358966628,21.084570456334767,0.0,1149.7318408963813,237.662283895513
1223.5,Equinor-Volve-15/9-F-15,0.122023615349826,20.150443917130065,0.0,1151.3332006778753,222.838555715201,0.27116358966628,21.062329348258466,0.0,1149.7540820044576,237.2141246714575
1224.0,Equinor-Volve-15/9-F-15,0.122023615349826,20.906641591724348,0.0,1150.732690759815,222.838555715201,0.27116358966628,21.040088240182165,0.0,1149.7763231125339,236.765965447402
1224.5,Equinor-Volve-15/9-F-15,0.122023615349826,19.839068404061827,0.0,1150.8438963001965,222.838555715201,0.27116358966628,21.01784713210586,0.0,1149.843046436763,236.765965447402
1225.0,Equinor-Volve-15/9-F-15,0.122023615349826,20.728712727113926,0.0,1150.6214852194335,222.838555715201,0.27116358966628,20.995606024029556,0.0,1149.9097697609918,236.765965447402
1225.5,Equinor-Volve-15/9-F-15,0.162698153799768,18.460119703331074,0.0,1153.245935972437,205.463767336417,0.27116358966628,20.995606024029556,0.0,1149.932010869068,236.765965447402
